source_id,source_file,source_title,author,year,extract,chapter,pipeline_step,secondary_step,extract_type,themes,llm_relevance,relevance_rationale,notes
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Most awarded works rely heavily on data collected by governments and corporations, resulting in data journalism that lacks a critical awareness of these data and constructs reality in the way governments and corporations understand it.",How Data Journalism Awards Winners Apply Data Science,Get,,epistemological,critical awareness; data provenance; government data; power,endures,Critical awareness that award-winning work over-relies on government data framing is a lasting insight about power dynamics.,Analysis of DJA 2013-2018 winners
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"The methods commonly used by reporters include descriptive data analysis, exploratory data analysis, database or data warehouse, machine learning, and information retrieval. Of the 31 identifiable samples, 20 used descriptive and exploratory data analysis, and 9 had only descriptive data analysis.",Data Analysis Methods,Analyse,,procedural,descriptive analysis; exploratory analysis; machine learning; methods taxonomy,needs_update,Methods taxonomy holds but LLMs have dramatically expanded accessible analytical methods beyond descriptive and exploratory analysis.,DJA 2013-2018 analysis
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"We classify the data processing complexity into four levels: low (directly present the original data), medium (describe numerical and distributional characteristics like mean, median, variance), relatively high (multiple statistical analysis methods or simple programming tools such as R and Python), and high (mathematical modeling, big data mining, or algorithm innovation). The average score of the samples is only 0.94, which indicates that many of the Data Journalism Awards entries are low in the level of data processing.",Data Processing Complexity,Analyse,,procedural,complexity levels; professionalism; assessment framework,needs_update,"Complexity levels framework endures but LLMs lower the barrier to higher-complexity analysis, so the distribution should shift upward.",DJA 2013-2018 analysis
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"There are two main ways for media to build their own databases. First, the media organize and clean open data sets into high-quality open databases. Second, the 'niche database': the media systematically integrates open data, public data, leaked data, and self-collected data based on research questions to create a more personalized, user experience-oriented database.",Building Database to Provide Personalized Services and Innovate Profit Model,Get,Clean,procedural,database building; data curation; niche databases; open data,endures,Media building curated and niche databases is a durable strategic practice.,
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Self-built databases help the media build 'strong ties' with users through interactive design, authoritative data, and topics of public interest. As a kind of product, databases have various profit models: attention-based advertising, fee-based download of datasets, and user-oriented targeted services.",Building Database to Provide Personalized Services and Innovate Profit Model,Present,,organizational,databases as products; revenue models; audience engagement,endures,Databases as revenue-generating products with various profit models is a lasting business model insight.,"Texas Tribune, ProPublica Data Store, Thomson Reuters examples"
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Unstructured data is more ubiquitous and accessible than structured data, allowing the media to cover more topics. Unstructured data are more 'honest' than structured data. The processing of structured data relies on statistical methods, which are inevitably biased in representing reality. However, unstructured data contains complete and continuous information and key details, and is more reliable and credible in representing reality.",Using Unstructured Data to Represent the Broader Social Reality,Analyse,,epistemological,unstructured data; representation; completeness; statistical bias,needs_update,"LLMs have fundamentally changed unstructured data processing — they now excel at extracting meaning from text, making this observation outdated.",
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"There are three main applications of machine learning in data journalism production. First, machine learning helps media do classification and prediction via supervised learning. Second, machine learning helps the media gain insight into the world via unsupervised learning that can autonomously find correlation between massive data and identify hidden structure. Third, machine learning helps media make decisions via reinforcement learning.",Using Machine Learning to Enhance Big Data Processing,Analyse,,tool-specific,machine learning; classification; prediction; unsupervised learning; reinforcement learning,needs_update,"ML applications in journalism are now vastly expanded by LLMs, making this taxonomy incomplete without generative AI capabilities.",
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"The effectiveness of supervised learning depends heavily on the reliability of the algorithm and the training data; if they are not reliable, the data results will be wrong. In an investigation of the Los Angeles Times powered by machine learning algorithms, the algorithm had a 24% error rate and required manual review.",Using Machine Learning to Enhance Big Data Processing,Verify,Analyse,tool-specific,machine learning; error rates; manual review; validation,endures,Need for human verification of ML outputs with known error rates is even more important with LLM hallucination risks.,Nahser 2018
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"In Doctors and Sex Abuse from The Atlanta Journal-Constitution, journalists used 50 crawlers to obtain more than 100,000 physician disciplinary documents from the U.S. health care system, then used machine learning to clean and analyze the documents and retrieve keywords involving sexual assault.",Using Machine Learning to Enhance Big Data Processing,Analyse,Get,tool-specific,machine learning; web scraping; document analysis; classification,needs_update,Crawling plus ML classification pipeline endures conceptually but LLMs now handle document analysis far more efficiently than 50 separate crawlers.,Global Investigative Journalism Network 2017
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Data journalism is an opportunity for journalism to re-professionalize itself. Data science methodology is the core of data journalism production, so the level of journalists' mastery of it determines the level of understanding the world through data.",Future Trends in the Application of Data Science to Data Journalism,Analyse,,epistemological,professionalization; data science; methodology; skills,endures,Data journalism as re-professionalization through methodology mastery is a lasting argument.,
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Data journalism production is not a process in which meaning is generated automatically and the truth emerges naturally. For example, the algorithms which secretly contribute to data journalism appear to be 'objective,' but they are not. A researcher's unconscious cognitive bias may be expressed through the selection criteria chosen for the algorithm. Additionally, the cleaning phase of data is inherently subjective, as the data analysts would make decisions about what IVs and DVs will be counted or not.",Data Journalism as Discourse,Analyse,Clean,epistemological,subjectivity; algorithmic bias; data cleaning,endures,"Subjectivity in algorithm design and data cleaning is a permanent epistemological insight, amplified by LLM prompt design.",Warns that both algorithm design and cleaning involve subjective editorial choices
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Although the same data and algorithms will yield the same data results, the interpretation of data results will vary among different media outlets. Meaning is not simply given, but is socially constructed across a number of institutional sites and practices.",Data Journalism as Discourse,Analyse,Present,epistemological,interpretation; framing; objectivity,endures,Same data yielding different interpretations across institutions is a lasting insight about social construction of meaning.,Same data can yield divergent stories depending on institutional context
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"It has been argued that framing in data journalism consists of two phases. The first stage -- building logical structures -- is drawing conclusions from the data, and the second stage -- building forms -- is visualizing the data.",Data Journalism as Discourse,Analyse,Present,procedural,framing; visualization; workflow,endures,Two-phase framing model of logical structure then visual form persists as an analytical framework.,Two-phase framing model: logical structure then visual form
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Our analysis of the Data Journalism Awards winners and other outstanding works reveals that the narratives and analyses of complex issues in data news stories are mostly organized around four dimensions: the temporal dimension, the spatial dimension, the social network dimension, and the data relationship dimension. Data news can be organized along one or several narrative dimensions.",Dimensions of Complex Narratives in Data Journalism,Present,Analyse,procedural,narrative structure; complexity; temporal; spatial; network; correlation,endures,Four narrative dimensions for complex data stories is a durable structural framework.,Four-dimension framework derived from DJA winners analysis
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"In data journalism, time is a dimension that helps one construct a robust and intuitive framework to establish connections between events. The timeline in data visualization allows a clear and visual presentation of the chronological or cause-and-effect relationships between events. In the temporal dimension, moments and time periods appear in four main combinations: (1) a single moment; (2) a time period made up of multiple moments in series; (3) independent moments; and (4) independent time periods.",Temporal Dimension: Depicting Changes and Trends,Present,,procedural,timelines; temporal analysis; visualization,endures,Temporal dimension patterns for data visualization are tool-agnostic design principles.,Four combinatorial patterns for temporal data presentation
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"The choice of beginning and ending points is a process of meaning construction. While timelines can provide a great deal of information on the temporal dimension, they also 'simplify' the historical context of events. In particular, comparisons on the same timeline force different actors to be involved in the same history, since each actor may face different situations at the same point in time. The timeline allows some key information about the actors to be omitted, serving instead the subjective intention of the creator.",Temporal Dimension: Depicting Changes and Trends,Present,,epistemological,timelines; framing; editorial choice; context,endures,Critical awareness that timeline start/end points construct meaning is a lasting editorial insight.,Caution: timeline start/end points are editorial choices that construct meaning
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Maps are some of the most information-dense ways of communicating data. You can do a lot in a map because people already understand the fundamentals -- unlike, say, a scatterplot. The use of color-based segmentation and various markers on the map can clearly convey important information within this geographic space.",Spatial Dimension: Achieving Classification and Comparison,Present,,procedural,maps; spatial visualization; information density,endures,Maps as information-dense communication and their intuitive readability are enduring visualization principles.,Len De Groot (LA Times) on maps as intuitively understood data formats
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Had the map been presented in a different way, for example, by reducing the scale of the map to make the dots appear dense, or by limiting the view of the map to the core of the city, or by increasing the diameter of the dots in the map so that they dominate the image, we are afraid the map would have presented a completely different meaning. So maps are not purely scientific; they are also aesthetic, religious, social, and political.",Spatial Dimension: Achieving Classification and Comparison,Present,,epistemological,maps; visual rhetoric; scale manipulation; framing,endures,"Scale, viewport, and marker size as rhetorical choices on maps is a timeless critical insight.","Scale, viewport, and marker size on maps are rhetorical choices that change meaning"
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"If the producer wants to compare information related to spatial distribution, the map allows the reader to draw conclusions in a visual way. However, if the producer wants to compare information that does not relate to spatial distribution, the map's narrative will be inefficient and may even be misleading.",Spatial Dimension: Achieving Classification and Comparison,Present,,procedural,maps; chart selection; misleading visualization,endures,Maps only efficient for spatially distributed data is a permanent chart selection principle.,Maps only efficient for spatially distributed data; misapplied maps mislead
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"During the presidential elections, the U.S. media often used a map of the United States to show the elections in different states, using red and blue to show the areas won by Republicans and Democrats respectively, which seems objective but is actually misleading. Usually 'red states' are larger than 'blue states,' so readers can easily see a large area of red on the map that represents the Republican Party, but this does not reflect the true election results. For example, Montana is about 15 times the size of Vermont, yet both have almost the same number of electors.",Spatial Dimension: Achieving Classification and Comparison,Present,,epistemological,maps; election coverage; area distortion; misleading visualization,endures,Area distortion in election maps misleading voters is a lasting visualization literacy lesson.,Geographic area \!= political weight; standard maps distort electoral reality
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Social network analysis is not yet mastered by all journalists and editors, and second, social network analysis requires sufficient data. A complete social network diagram can show three levels of information: macro view, relationship view, and micro view. Data journalists do not necessarily need to use all three views in a single story. Which views are used depends largely on the content and purpose of the story.",Social Network Dimension: Revealing Relationships in Complex Networks,Analyse,Present,procedural,social network analysis; macro micro views; skill gap,needs_update,SNA framework endures but LLMs now enable more journalists to perform network analysis without specialized training.,"Three-level SNA framework: macro, relationship, micro; choose by story purpose"
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Correlation is useful because it provides clearer perspectives than causality. Correlation analysis is significant in itself, and it also lays the foundation for studying the causal relationship. Sometimes, clues of causality are also implied in correlation analyses. News reporting cannot rely solely on correlations to provide audiences with explanations of social reality, because the task of news reporting is not only to tell people what happened but also to tell them why these things happened. The revelation of causes is often the discovery of causality.",Correlation Dimension: Exploring Correlations Among Variables,Analyse,,epistemological,correlation; causation; statistical reasoning; explanation,endures,Correlation as foundation for but not substitute for causal explanation is a permanent epistemological principle.,Correlation valuable but insufficient; journalism must also pursue causal explanation
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Narrative visualization approaches can be divided into an author-driven approach and a reader-driven approach. A purely author-driven approach has a strict linear path, relies heavily on messaging, and includes no interactivity. In contrast, a purely reader-driven approach has no prescribed ordering of images, no messaging, and a high degree of interactivity. Most examples of narrative visualization fall somewhere in between, balancing both elements. Therefore, narrative visualization includes three basic models: Martini Glass Structure, Interactive Slideshow, and Drill-Down Story.",Linear Narrative and Parallel Narrative in Data Journalism,Present,,procedural,narrative structure; interactivity; author-driven; reader-driven,endures,Author-driven vs reader-driven narrative spectrum and three models remain a valid visualization taxonomy.,Segel & Heer taxonomy: three models on author-reader spectrum
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Rather than providing users with a raw data set, data journalists use interactive tools to provide an intuitive and visual interface that retains meaningful information and removes useless variables after judging the value of the variables in the data set.",Database-based Exploratory Narrative,Present,Analyse,procedural,interactive databases; variable selection; user interface,endures,Editorial judgment on which variables to surface in interactive tools is a durable design principle.,Database narratives require editorial judgment on which variables to surface
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Making complex data understandable to users should be realized by helping them follow a sequence from the general (far view) to the particular (near view). The far view is typically the landing page of the app, focused on broad meaning and context. This page should have the national picture of the data with ranked examples. The near view is the page at the lowest level of abstraction, where the reader is looking at her own school, his own town, etc. It is the means through which readers will understand the whole by relating it to the example they understand best.",Database-based Exploratory Narrative,Present,,procedural,information architecture; far-near view; news apps; ProPublica,endures,General-to-particular information architecture for data apps is a lasting UX principle.,Scott Klein (ProPublica): general-to-particular sequence for data apps
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Interactive narratives are centered on rules rather than neutral technologies. In newsgame-type data news pieces, rules are predetermined for the purpose of keeping the game on track, defining the game's storyline and scoring criteria. In database-type data news works, the permutations and calculations between different variables are set in advance. The rules are the invisible carriers of the author's will and pre-determine the connotation of the data news text.",The Storytelling Mechanism of Data Journalism,Present,,epistemological,interactivity; rules; editorial control; illusion of choice,endures,Rules embedded in interactive narratives controlling meaning is a permanent critical insight about interactivity.,Interactive tools give illusion of user freedom but embed author intent via rules
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"The first level of procedural rhetoric in interaction narratives is to use game mechanics to draw the user into a particular interaction diagram, thereby directing the user's attention to a specific area by anchoring. The main techniques used include: (1) Default views provide an initial point of interpretation anchored to the default visual configuration; (2) Fixed comparisons present some information by default so that users can contrast this information with other values in the visualization; (3) Navigation bars and menus allow users to search for specific information to constrain the data depiction based on a user's preferences for certain information, which can be called filtering.",The Storytelling Mechanism of Data Journalism,Present,,procedural,procedural rhetoric; default views; anchoring; filtering; interaction design,endures,"Procedural rhetoric techniques — default views, fixed comparisons, filtering — are lasting interaction design principles.","Three anchoring techniques: default views, fixed comparisons, filtering via nav bars"
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Data visualization means that the reality represented by data and the intricate relationships between data are expressed through a combination of visual codes, a seemingly neutral process that actually achieves persuasive discourse production in an implicit way. Data visualization, because it is derived from 'data,' is given the aura of 'science' and 'objectivity.' In the eyes of the general audience, the 'translation' of data into data visualization is not a subjective creation, but a trustworthy and scientific knowledge production process.",The Relationship Between Word and Image,Present,,epistemological,visualization rhetoric; objectivity illusion; persuasion,endures,Critical insight that visualization produces persuasive discourse under an objectivity aura is timeless.,Visualization appears neutral but implicitly produces persuasive discourse
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Image domination, if abused -- in other words, if journalists take advantage of people's trust in data visualization and the belief that 'seeing is believing' -- can create discursive violence under the neutral veil of visual text. In data journalism, image domination can be used to distort the truth, intentionally or unintentionally, to prove one's own point of view, often by intercepting the Y-axis of a chart or by not following conventional design principles.",The Image-dominant Model,Present,,epistemological,visualization ethics; Y-axis manipulation; design conventions; trust,endures,"Warning about image domination, Y-axis manipulation, and trust exploitation in visualization is permanent.",Truncated Y-axes and unconventional design exploit audience trust in visual data
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Word domination occurs when the visual codes of data visualization cannot accomplish basic representation. A bar chart without labels and legends is just a graph without any meaningful information. Word domination also occurs when there is uncertainty about the meaning of images. Due to journalistic demands for truth, accuracy, and objectivity, words are needed to summarize, explain, or confirm the meaning of images when data visualization may have multiple meanings or may not achieve the intended communication purpose.",The Word-dominant Model,Present,,procedural,annotation; labeling; word-image relationship; ambiguity,endures,Charts requiring textual anchoring through labels and legends is a fundamental visualization principle.,"Charts require textual anchoring (labels, legends, annotations) to fix meaning"
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"The most important aspect of data visualization is making sure 'visualizations are clarifying' the stories rather than simplifying them. Data journalism is not the same as bringing data analysis or visualization techniques directly into journalism. The narrative is still at the heart of data journalism. Paul Bradshaw argues that the core process of data journalism is data processing, and that its main task is storytelling.",Story Awareness: Enhancing the Attractiveness of News,Present,Analyse,epistemological,storytelling; visualization purpose; narrative centrality,endures,Core data journalism insight persists regardless of AI tooling,Haddad (Al-Jazeera) and Bradshaw: viz should clarify not simplify; story is primary
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Information is transformed into a story through five specific elements: setting, plot, characters, conflict, and theme, and all stories must contain all five of these elements. While many people talk about the importance of data storytelling, few people use data to tell stories.",Story Awareness: Enhancing the Attractiveness of News,Present,,procedural,storytelling; narrative elements; data storytelling,endures,Core journalistic procedure remains essential regardless of tooling,Citraro (Periscopic): five required story elements; most data pieces lack them
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Data news works usually calls for a long period of time for its production, so the strength of data journalism lies not in timeliness, but in proximity. Establishing a relationship between data and the audience through proximity requires a great sense of relevance to the audience. In order to strengthen the connection between news content and users, data journalists should judge whether the topic is closely related to the audience in the topic selection stage, which kinds of data are important and relevant to the audience in the data collection stage, whether the analysis results meet the needs of the audience in the data analysis stage, and identify the common and personalized needs of the audience in the data visualization stage.",Relevance Awareness: Highlighting Content Proximity,Define,Present,procedural,proximity; audience relevance; topic selection; personalization,endures,Core journalistic procedure remains essential regardless of tooling,"Relevance check at every pipeline stage: topic, collection, analysis, visualization"
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"The idea of making news personal is something we can do so much better now with online news. People really, really like talking about themselves. And giving them an opportunity to talk about themselves will turn them toward news. Some data journalists also use databases or other interactive means that can really allow readers to 'find themselves' in the news story.",Relevance Awareness: Highlighting Content Proximity,Present,,procedural,personalization; engagement; interactive databases; audience,endures,Core journalistic procedure remains essential regardless of tooling,Claire Miller (Trinity Mirror): personal relevance drives engagement
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,Asking readers to supply information can sometimes cut down on their desire to use a news app. Past projects have shown that asking people to enter their Zip code automatically guarantees that a large chunk of people won't use it while using geolocation is a way to ensure that everyone gets their location version.,Product Awareness: Emphasizing User Experience,Present,,procedural,UX; geolocation; friction reduction; news apps,endures,Core journalistic procedure remains essential regardless of tooling,Gregor Aisch (NYT): auto-geolocation removes friction vs. zip code entry
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"It is necessary to provide a global overview of the collection of data and, at the same time, let users analyze specific details or parts that they may judge as relevant to their goal.",Product Awareness: Emphasizing User Experience,Present,,procedural,overview-detail; information architecture; user experience,endures,Core journalistic procedure remains essential regardless of tooling,Mazza: overview + detail pattern for data visualization
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"On desktop, you can fill an article with lots of nice photos and little embeds, but I don't think that works quite as well on mobile because you can end up cluttering up a small screen and I think it loses some of the impacts that a single graphic has on mobile.",Product Awareness: Emphasizing User Experience,Present,,procedural,mobile design; responsive; desktop vs mobile,endures,Core journalistic procedure remains essential regardless of tooling,"Elliot Bentley (WSJ): mobile needs fewer, higher-impact graphics"
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Social media-oriented production is a production mode relying on interpersonal relationships, oriented to make users share, and aimed at embedding in users' online social life; in short, to adapt news production to social platforms rather than just using them. Letting users 'share' is not simply designing a share button on the interface, which may not necessarily be useful, but implementing the concept of 'sharing' in the whole production chain, so that the news itself has the potential to be shared.",Social Media-oriented Production of Data News,Present,Define,organizational,social media; sharing; production workflow; distribution,endures,Newsroom organization and collaboration patterns remain relevant regardless of AI tools,"Sharing must be embedded across entire production chain, not bolted on"
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Data journalism takes much longer to produce than traditional journalism because of the multiple components of data collection, analysis, and visualization. According to Google News Lab, 49% of data stories are created in a day or less, 30% take up to a week, 11% take several weeks, and 3% take a month or more. When selecting topics, data journalists must consider the production time of their work, so many focus on long-lasting topics rather than breaking news to extend the 'shelf life.'",The Long Production Time of Data Journalism Requires a Long Shelf Life,Define,,organizational,production time; topic selection; timeliness; evergreen content,endures,Newsroom organization and collaboration patterns remain relevant regardless of AI tools,Google News Lab data on production timelines; evergreen topics fit DJ production cycles
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"At the information level, journalists need to identify the content that is most likely to spark the interest of users. The journalists should open with the most interesting or relevant fact or surprising data point. Include engaging movement or eye-catching colors as this will be the first thing people see on social media, and maybe the only thing if they scroll past too fast.",Sharing As the Core Production Strategy,Present,,procedural,social media; lead design; visual hooks; engagement,endures,Core journalistic procedure remains essential regardless of tooling,Segger: lead with most surprising data point; visual hook for scroll-past risk
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"At the formal level, data visualization designers should not pursue information in abundance, but rather make important data clearly identifiable. Alternatively, designers can let users gradually reveal the answers to questions that have been set up as they read the news. The Economist's team works to strip each chart down to make just one clear point so readers get the sense from scrolling through.",Sharing As the Core Production Strategy,Present,,procedural,chart design; simplicity; one-point-per-chart; Economist,endures,Core journalistic procedure remains essential regardless of tooling,Economist approach: one clear point per chart for social scroll context
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Lightweight design is about minimizing the technical or content load of data journalism without compromising the expression of meaning and user experience. Technical lightweighting means matching the technical form of data journalism products to the performance of mobile devices. Content lightweighting means that the amount of information should be based on the user's reading habits on social media platforms, which means that text should be short, graphics should be well focused, and video needs to tell the story in a short amount of time.",Lightweight Design,Present,,procedural,mobile optimization; lightweight design; content economy,endures,Core journalistic procedure remains essential regardless of tooling,"Two dimensions: technical (loading, swipe vs click) and content (brevity, focus)"
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"There are still many challenges to data news production, including untrained analysts, data reliability, measuring the right thing, and unjustified data collection. When published without context or consideration for ethics, data journalism can cause harm through perpetuating stereotypes and biases. The tools of data journalism can also be used to spread untruths, as data points are not facts; they are only given elements from which facts are derived.",Ethics of Data Journalism Production,Verify,,epistemological,ethics; data quality; bias; stereotypes; context,endures,Core data journalism insight persists regardless of AI tooling,Kayser-Bril: data points are not facts but raw material for deriving facts
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Pragmatic objectivity consists of the objective stance and five criteria. The objective stance consists in moral virtues such as honesty and intellectual virtues such as caring about truth. It requires journalists to place a critical distance between oneself and the story, to be open to evidence and counter-arguments, to fairly represent other perspectives, and to be committed to the disinterested pursuit of truth for the public. The five criteria are: empirical validity, completeness and implications, consistency, self-consciousness, and intersubjective objectivity.",Objectivity Redefined: A Pragmatic Perspective,Verify,Analyse,epistemological,pragmatic objectivity; verification criteria; Ward framework,endures,Core data journalism insight persists regardless of AI tooling,Ward's five-criteria framework for pragmatic objectivity in journalism
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"At the level of empirical validity, journalists need to systematically assess the quality of the data they collect. The main dimensions of evaluation include: First, the accuracy of the data -- journalists need to verify that the data is correct, cleaning formatting, spelling, and categorization errors. Second, the credibility of the data, including the credibility of the data source, the credibility compared to the usual internal standards, and the credibility based on the age of the data. Third, the appropriateness of the data -- journalists need to judge the amount of data necessary to solve a problem. Fourth, the scientificity of the data collection methods.",Principle of Objectivity in Data Collection,Verify,Get,procedural,data quality; accuracy; credibility; appropriateness; methodology,endures,Core journalistic procedure remains essential regardless of tooling,"Four-dimension data quality assessment: accuracy, credibility, appropriateness, scientificity"
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Journalists must remain skeptical of data, 'unless it's coming from a really verified source, it's always important, especially when you're doing an original analysis of data, to be critical.' Usually data from authoritative sources (e.g., government, leading survey companies, reputable NGOs, and universities) can be trusted.",Principle of Objectivity in Data Collection,Verify,Get,procedural,source credibility; skepticism; verification; authoritative sources,endures,Core journalistic procedure remains essential regardless of tooling,Bentley (WSJ): default skepticism unless source is verified authoritative
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"When collecting secondary data, it is important not to use only a single data set, but to collect from as many sources as possible, so that different data can corroborate each other. Simon Rogers believes that diverse data sources are essential for data journalism. At least two data sources should be included in data journalism production to demonstrate objectivity.",Principle of Objectivity in Data Collection,Get,Verify,procedural,data triangulation; multiple sources; corroboration,needs_update,Data acquisition and cleaning workflows benefit from LLM-era tooling updates,Rogers: minimum two data sources for objectivity; multi-source corroboration
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"Sometimes when direct data is not available or incomplete for researching certain issues, journalists may use alternative data to conduct research, and then they need to consider what data is needed. The FiveThirtyEight website produced a data story examining trends in kidnapping cases in Nigeria. However, this conclusion is not true and the main reason for the error is that the journalist mistakenly equated the number of cases reported in the media with the number of cases that actually occurred.",Principle of Objectivity in Data Collection,Get,Verify,epistemological,proxy data; data limitations; survivorship bias; measurement validity,endures,Core data journalism insight persists regardless of AI tooling,Caution: proxy data (media reports) != actual occurrence data
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"The criterion of intersubjective objectivity requires journalists to communicate with data collectors and experts, to discuss all aspects of data collection, to listen to more opinions and suggestions from different parties. A Miami Herald reporter's story about judges not punishing some DUI offenders turned out to be inaccurate because the reporter did not have knowledge of some of the special circumstances listed when he obtained the data.",Principle of Objectivity in Data Collection,Verify,Get,procedural,expert consultation; domain knowledge; intersubjective verification,endures,Core journalistic procedure remains essential regardless of tooling,Consult domain experts to understand data context and special codes
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"While the results of data analysis may seem fair and objective, the values of journalists actually influence the process of data construction to interpretation. Data does not intrinsically imply truth. Yes, we can find truth in data, through a process of honest inference. But we can also find and argue multiple truths or even outright falsehoods from data.",The Principle of Objectivity in Data Analysis,Analyse,,epistemological,data interpretation; values; honest inference; multiple truths,endures,Core data journalism insight persists regardless of AI tooling,Gittleman and Diakopoulos: data does not intrinsically imply truth
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"WNYC's 'Median Income Across the US' uses medians to present income distributions, a simplistic treatment that leads to data maps that differ from the actual situation. Some of the green areas are actually the poorest areas of the city, due to the fact that people in some of these poor areas share an apartment with more than 10 people, thus driving up household income, but obviously this does not mean that the area is affluent.",The Principle of Objectivity in Data Analysis,Analyse,Verify,epistemological,statistical measures; medians; misleading aggregation; ecological fallacy,endures,Core data journalism insight persists regardless of AI tooling,Median household income can mislead when living arrangements vary across areas
136,136-power-of-data.md,The Power of Data: Data Journalism Production and Ethics,Zhang Chao,2023,"The self-consciousness criterion requires journalists to have a thorough knowledge of data analysis methods and to maintain a critical attitude. Specifically, journalists need to understand the original context of the data they collect, the strengths and limitations of the data analysis methods they choose, and the problems that may arise in answering particular questions.",The Principle of Objectivity in Data Analysis,Analyse,,procedural,method awareness; limitations; critical thinking,endures,Core journalistic procedure remains essential regardless of tooling,"Know context of data, strengths/limitations of method, and potential pitfalls"
